Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceReview,SentimentScore
35,No,Non-Travel,1097,Research & Development,11,2,Medical,1,70,3,Male,79,2,3,Healthcare Representative,1,Married,9884,8302,2,Y,Yes,13,3,3,80,1,10,3,3,4,0,2,3,"Employee 70 is a 35-year-old Male working in the Research & Development department. They have 3 satisfaction with their work environment and 1 job satisfaction. They have 10 years of total working experience, 4 years of experience with the current company, and 0 years of experience in their current role. Their job level is 3 and their monthly income is $9884 with a performance rating of 3. They worked 40 hours a week for 12 years! Read the reviews on this listing on Amazon.com",0.9410211443901062
26,No,Travel_Rarely,1443,Sales,23,3,Marketing,1,72,3,Female,47,2,2,Sales Executive,4,Married,4157,21436,7,Y,Yes,19,3,3,80,1,5,2,2,2,2,0,0,"Employee 72 is a 26-year-old Female working in the Sales department. They have 3 satisfaction with their work environment and 4 job satisfaction. They have 5 years of total working experience, 2 years of experience with the current company, and 2 years of experience in their current role. Their job level is 2 and their monthly income is $4157 with a performance rating of 3.5 out of 5.

Work Environment

If the Work Environment is very busy you should expect one",0.8713130354881287
33,No,Travel_Frequently,515,Research & Development,1,2,Life Sciences,1,73,1,Female,98,3,3,Research Director,4,Single,13458,15146,1,Y,Yes,12,3,3,80,0,15,1,3,15,14,8,12,"Employee 73 is a 33-year-old Female working in the Research & Development department. They have 1 satisfaction with their work environment and 4 job satisfaction. They have 15 years of total working experience, 15 years of experience with the current company, and 14 years of experience in their current role. Their job level is 3 and their monthly income is $13458 with a performance rating of 3.

Purchasing a job with HR is always a must, but having an HR expert can",0.9498797059059143
35,No,Travel_Frequently,853,Sales,18,5,Life Sciences,1,74,2,Male,71,3,3,Sales Executive,1,Married,9069,11031,1,Y,No,22,4,4,80,1,9,3,2,9,8,1,8,"Employee 74 is a 35-year-old Male working in the Sales department. They have 2 satisfaction with their work environment and 1 job satisfaction. They have 9 years of total working experience, 9 years of experience with the current company, and 8 years of experience in their current role. Their job level is 3 and their monthly income is $9069 with a performance rating of 4.5 out of 5.

Job Satisfaction The job Satisfaction has a mean of 5.6",0.8873178362846375
35,No,Travel_Rarely,1142,Research & Development,23,4,Medical,1,75,3,Female,30,3,1,Laboratory Technician,1,Married,4014,16002,3,Y,Yes,15,3,3,80,1,4,3,3,2,2,2,2,"Employee 75 is a 35-year-old Female working in the Research & Development department. They have 3 satisfaction with their work environment and 1 job satisfaction. They have 4 years of total working experience, 2 years of experience with the current company, and 2 years of experience in their current role. Their job level is 1 and their monthly income is $4014 with a performance rating of 3. A 6-year career in the research department earns $746. Another 7-year career earns",0.7610863447189331
31,No,Travel_Rarely,655,Research & Development,7,4,Life Sciences,1,76,4,Male,48,3,2,Laboratory Technician,4,Divorced,5915,9528,3,Y,No,22,4,4,80,1,10,3,2,7,7,1,7,"Employee 76 is a 31-year-old Male working in the Research & Development department. They have 4 satisfaction with their work environment and 4 job satisfaction. They have 10 years of total working experience, 7 years of experience with the current company, and 7 years of experience in their current role. Their job level is 2 and their monthly income is $5915 with a performance rating of 4.

""This is a very interesting study by a couple of well rounded women. We had the",0.9990823268890381
37,No,Travel_Rarely,1115,Research & Development,1,4,Life Sciences,1,77,1,Male,51,2,2,Manufacturing Director,3,Divorced,5993,2689,1,Y,No,18,3,3,80,1,7,2,4,7,5,0,7,"Employee 77 is a 37-year-old Male working in the Research & Development department. They have 1 satisfaction with their work environment and 3 job satisfaction. They have 7 years of total working experience, 7 years of experience with the current company, and 5 years of experience in their current role. Their job level is 2 and their monthly income is $5993 with a performance rating of 3.5 out of 5 or high. This individual is currently working in Business Development Manager. They have 5",0.8446800708770752
32,No,Travel_Rarely,427,Research & Development,1,3,Medical,1,78,1,Male,33,3,2,Manufacturing Director,4,Married,6162,10877,1,Y,Yes,22,4,2,80,1,9,3,3,9,8,7,8,"Employee 78 is a 32-year-old Male working in the Research & Development department. They have 1 satisfaction with their work environment and 4 job satisfaction. They have 9 years of total working experience, 9 years of experience with the current company, and 8 years of experience in their current role. Their job level is 2 and their monthly income is $6162 with a performance rating of 4.5*. Their job satisfaction is 4.0 which means they are able to work as a full time",0.9848413467407227
38,No,Travel_Frequently,653,Research & Development,29,5,Life Sciences,1,79,4,Female,50,3,2,Laboratory Technician,4,Single,2406,5456,1,Y,No,11,3,4,80,0,10,2,3,10,3,9,9,"Employee 79 is a 38-year-old Female working in the Research & Development department. They have 4 satisfaction with their work environment and 4 job satisfaction. They have 10 years of total working experience, 10 years of experience with the current company, and 3 years of experience in their current role. Their job level is 2 and their monthly income is $2406 with a performance rating of 3. Their total benefits are $2275 plus $25. They can also do one additional day with their",0.8911845684051514
50,No,Travel_Rarely,989,Research & Development,7,2,Medical,1,80,2,Female,43,2,5,Research Director,3,Divorced,18740,16701,5,Y,Yes,12,3,4,80,1,29,2,2,27,3,13,8,"Employee 80 is a 50-year-old Female working in the Research & Development department. They have 2 satisfaction with their work environment and 3 job satisfaction. They have 29 years of total working experience, 27 years of experience with the current company, and 3 years of experience in their current role. Their job level is 5 and their monthly income is $18740 with a performance rating of 3.10.

Their job satisfaction is 3.10 and their monthly income is $18740 with",0.5079441070556641
59,No,Travel_Rarely,1435,Sales,25,3,Life Sciences,1,81,1,Female,99,3,3,Sales Executive,1,Single,7637,2354,7,Y,No,11,3,4,80,0,28,3,2,21,16,7,9,"Employee 81 is a 59-year-old Female working in the Sales department. They have 1 satisfaction with their work environment and 1 job satisfaction. They have 28 years of total working experience, 21 years of experience with the current company, and 16 years of experience in their current role. Their job level is 3 and their monthly income is $7637 with a performance rating of 3.18. The employment contract says the employee is a ""non-paid employee under certain conditions.""

According",0.9506399035453796
36,No,Travel_Rarely,1223,Research & Development,8,3,Technical Degree,1,83,3,Female,59,3,3,Healthcare Representative,3,Divorced,10096,8202,1,Y,No,13,3,2,80,3,17,2,3,17,14,12,8,"Employee 83 is a 36-year-old Female working in the Research & Development department. They have 3 satisfaction with their work environment and 3 job satisfaction. They have 17 years of total working experience, 17 years of experience with the current company, and 14 years of experience in their current role. Their job level is 3 and their monthly income is $10096 with a performance rating of 3.5% and their weekly income is about $2550. They have 8 weeks in which they work",0.6684622764587402
55,No,Travel_Rarely,836,Research & Development,8,3,Medical,1,84,4,Female,33,3,4,Manager,3,Divorced,14756,19730,2,Y,Yes,14,3,3,80,3,21,2,3,5,0,0,2,"Employee 84 is a 55-year-old Female working in the Research & Development department. They have 4 satisfaction with their work environment and 3 job satisfaction. They have 21 years of total working experience, 5 years of experience with the current company, and 0 years of experience in their current role. Their job level is 4 and their monthly income is $14756 with a performance rating of 3.5 out of 5.

1. Female employees, pay per hour are determined by their average",0.7646265029907227
36,No,Travel_Frequently,1195,Research & Development,11,3,Life Sciences,1,85,2,Male,95,2,2,Manufacturing Director,2,Single,6499,22656,1,Y,No,13,3,3,80,0,6,3,3,6,5,0,3,"Employee 85 is a 36-year-old Male working in the Research & Development department. They have 2 satisfaction with their work environment and 2 job satisfaction. They have 6 years of total working experience, 6 years of experience with the current company, and 5 years of experience in their current role. Their job level is 2 and their monthly income is $6499 with a performance rating of 3.

Career Outlook for Male Employees

Job Level: 4-7

Required experience",0.6138139963150024
45,No,Travel_Rarely,1339,Research & Development,7,3,Life Sciences,1,86,2,Male,59,3,3,Research Scientist,1,Divorced,9724,18787,2,Y,No,17,3,3,80,1,25,2,3,1,0,0,0,"Employee 86 is a 45-year-old Male working in the Research & Development department. They have 2 satisfaction with their work environment and 1 job satisfaction. They have 25 years of total working experience, 1 years of experience with the current company, and 0 years of experience in their current role. Their job level is 3 and their monthly income is $9724 with a performance rating of 3.

About the Author

H.B. Sacks is a senior research fellow at RAND",0.8157128095626831
35,No,Travel_Frequently,664,Research & Development,1,3,Medical,1,88,2,Male,79,3,1,Research Scientist,1,Married,2194,5868,4,Y,No,13,3,4,80,1,5,2,2,3,2,1,2,"Employee 88 is a 35-year-old Male working in the Research & Development department. They have 2 satisfaction with their work environment and 1 job satisfaction. They have 5 years of total working experience, 3 years of experience with the current company, and 2 years of experience in their current role. Their job level is 1 and their monthly income is $2194 with a performance rating of 3.5. They report all their previous work problems to HR.

Dependent Work Opportunity",0.8535401821136475
